time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-23T11:15:51.910Z,44.5703333,-110.7445,3.45,0.25,md,5,145,0.08042,0.13,uu,uu60018674,2019-07-23T14:49:11.450Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.5,3.49,0.554,3,reviewed,uu,uu
2019-07-23T11:15:30.940Z,44.5751667,-110.7598333,8.42,1.07,ml,12,88,0.07703,0.12,uu,uu60332297,2019-07-23T14:45:02.310Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.3,0.76,0.145,2,reviewed,uu,uu
2019-07-23T10:43:37.110Z,44.5743333,-110.7615,7.68,1.2,ml,15,74,0.07654,0.15,uu,uu60332292,2019-07-23T15:01:08.450Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.34,0.93,0.146,2,reviewed,uu,uu
2019-07-23T10:35:42.640Z,44.5716667,-110.758,7.67,1.41,ml,14,74,0.08013,0.15,uu,uu60332287,2019-07-23T14:57:29.960Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.33,0.82,0.113,2,reviewed,uu,uu
2019-07-23T10:08:26.940Z,44.5745,-110.7608333,7.98,2.43,ml,21,74,0.07683,0.18,uu,uu60332282,2019-07-23T14:28:24.850Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.43,0.53,0.236,5,reviewed,uu,uu
2019-07-23T09:33:50.920Z,44.5723333,-110.7598333,7.6,1.11,ml,11,87,0.07868,0.13,uu,uu60332277,2019-07-23T15:04:46.850Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.32,0.82,0.146,2,reviewed,uu,uu
2019-07-23T09:29:17.580Z,44.56,-110.7611667,4.75,1.08,ml,11,87,0.08587,0.14,uu,uu60332272,2019-07-23T15:11:02.320Z,"12km NNE of Old Faithful Geyser, Wyoming",earthquake,0.37,0.74,0.159,2,reviewed,uu,uu
2019-07-23T09:06:10.770Z,44.5715,-110.7605,6.68,0.71,ml,6,113,0.07879,0.09,uu,uu60332262,2019-07-23T16:33:26.810Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.4,1.67,0.156,2,reviewed,uu,uu
2019-07-23T08:51:21.320Z,44.5683333,-110.7561667,5.71,0.75,ml,10,86,0.08318,0.13,uu,uu60332257,2019-07-23T21:51:25.310Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.34,1.28,0.128,2,reviewed,uu,uu
2019-07-23T08:42:38.720Z,44.5716667,-110.7633333,7.44,0.81,ml,6,112,0.07709,0.1,uu,uu60018704,2019-07-23T21:42:38.960Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.55,1.73,0.162,2,reviewed,uu,uu
2019-07-23T08:41:57.540Z,44.574,-110.7586667,7.07,0.77,ml,8,101,0.07838,0.15,uu,uu60332252,2019-07-25T21:06:57.620Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.55,2.25,0.153,2,reviewed,uu,uu
2019-07-23T08:39:59.660Z,44.5188333,-110.6035,12.69,0.43,md,5,264,0.09102,0.33,uu,uu60018689,2019-07-24T00:32:44.280Z,"19km ENE of Old Faithful Geyser, Wyoming",earthquake,5.45,2.95,0.1,3,reviewed,uu,uu
2019-07-23T08:39:24.630Z,44.576,-110.754,7.66,1.25,ml,14,71,0.08004,0.16,uu,uu60332247,2019-07-23T16:58:46.170Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.33,0.61,0.169,2,reviewed,uu,uu
2019-07-23T08:25:16.430Z,44.5888333,-110.7445,7.86,0.06,md,4,129,0.07425,0.28,uu,uu60018679,2019-07-23T16:40:13.800Z,"15km NNE of Old Faithful Geyser, Wyoming",earthquake,0.91,2.51,0.64,3,reviewed,uu,uu
2019-07-23T08:23:57.320Z,44.5706667,-110.7515,5.88,0.76,ml,8,98,0.08449,0.21,uu,uu60332242,2019-07-23T16:25:11.930Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.45,1.94,0.148,2,reviewed,uu,uu
2019-07-23T07:31:23.630Z,44.569,-110.7578333,4.89,0.7,ml,7,102,0.08183,0.16,uu,uu60332232,2019-07-23T22:53:38.890Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.44,0.73,0.125,2,reviewed,uu,uu
2019-07-23T07:17:48.370Z,44.5723333,-110.762,5.77,0.54,ml,10,104,0.07744,0.25,uu,uu60332227,2019-07-23T21:23:36.100Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.5,2.49,0.133,2,reviewed,uu,uu
2019-07-23T07:16:34.510Z,44.5683333,-110.7581667,6.06,0.98,ml,12,87,0.08205,0.12,uu,uu60332222,2019-07-23T15:07:54.740Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.27,1.15,0.178,2,reviewed,uu,uu
2019-07-23T07:14:00.560Z,44.5778333,-110.7635,7.8,0.61,ml,7,102,0.07336,0.12,uu,uu60332217,2019-07-23T21:01:59.500Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.69,1.99,0.191,2,reviewed,uu,uu
2019-07-23T07:11:12.100Z,44.5716667,-110.75,2.68,0.82,ml,9,84,0.08342,0.16,uu,uu60332212,2019-07-23T20:50:35.760Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.39,3.9,0.179,2,reviewed,uu,uu
2019-07-23T07:10:50.110Z,44.5758333,-110.7623333,5.02,0.71,md,6,103,0.07518,0.23,uu,uu60018699,2019-07-23T20:50:05.170Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.55,2.9,0.856,3,reviewed,uu,uu
2019-07-23T06:59:28.070Z,44.574,-110.7538333,7.49,2.1,ml,19,72,0.08123,0.14,uu,uu60332207,2019-07-23T14:39:48.590Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.31,0.82,0.175,5,reviewed,uu,uu
2019-07-23T06:54:32.930Z,44.5768333,-110.7568333,8.64,1.43,ml,15,72,0.07789,0.17,uu,uu60332202,2019-07-23T14:53:20.770Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.49,1.01,0.101,3,reviewed,uu,uu
2019-07-23T06:40:29.440Z,44.5768333,-110.7571667,7.94,2.89,ml,27,61,0.07769,0.19,uu,uu60332197,2020-06-19T17:40:20.400Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.33,0.5,0.167,5,reviewed,uu,uu
2019-07-23T06:00:06.320Z,44.5696667,-110.7586667,7.78,0.59,ml,9,102,0.08095,0.18,uu,uu60332187,2019-07-23T16:12:15.200Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.55,0.99,0.135,2,reviewed,uu,uu
2019-07-23T05:57:57.040Z,44.5676667,-110.7465,4.11,0.46,md,5,147,0.08288,0.09,uu,uu60332182,2019-07-23T16:08:05.720Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.5,2.19,0.279,3,reviewed,uu,uu
2019-07-23T00:42:34.130Z,44.7825,-110.9576667,4.8,1.67,ml,14,119,0.04159,0.23,uu,uu60332172,2019-07-23T14:20:09.090Z,"17km NE of West Yellowstone, Montana",earthquake,0.62,0.82,0.058,4,reviewed,uu,uu
2019-07-22T22:49:09.990Z,44.63,-110.9611667,8.25,0.52,md,5,147,0.0714,0.12,uu,uu60332167,2019-07-23T23:26:53.680Z,"11km ESE of West Yellowstone, Montana",earthquake,0.62,1.48,0.306,3,reviewed,uu,uu
2019-07-22T14:41:48.390Z,44.5893333,-110.7575,6.71,1.43,ml,12,76,0.07145,0.19,uu,uu60332107,2019-07-22T15:10:26.680Z,"15km NNE of Old Faithful Geyser, Wyoming",earthquake,0.55,0.98,0.112,3,reviewed,uu,uu
2019-07-22T14:41:48.310Z,44.5745,-110.7601667,6.6,1.43,ml,12,74,0.07722,0.14,uu,uu60332117,2019-07-22T17:20:57.070Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.36,0.93,0.112,3,reviewed,uu,uu
2019-07-22T14:40:55.980Z,44.5681667,-110.751,5.62,0.96,ml,7,117,0.08554,0.09,uu,uu60332112,2019-07-22T17:19:52.720Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.49,2.36,0.147,2,reviewed,uu,uu
2019-07-22T14:36:14.780Z,44.6028333,-110.7641667,8,0.83,md,11,129,0.06237,0.14,uu,uu60018649,2019-07-22T15:05:15.920Z,"16km NNE of Old Faithful Geyser, Wyoming",earthquake,0.61,0.94,0.255,8,reviewed,uu,uu
2019-07-22T14:35:59.910Z,44.5868333,-110.7573333,7.55,1.4,ml,13,135,0.07263,0.15,uu,uu60332102,2019-07-22T14:59:03.360Z,"15km NNE of Old Faithful Geyser, Wyoming",earthquake,0.6,0.54,0.102,3,reviewed,uu,uu
2019-07-22T13:47:05.170Z,44.5755,-110.7581667,6.76,0.67,ml,4,135,0.07782,0.17,uu,uu60332097,2019-07-22T19:49:26.910Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.77,3.33,0.154,2,reviewed,uu,uu
2019-07-20T07:25:08.540Z,44.5623333,-110.9635,13.21,0.6,md,10,91,0.09981,0.12,uu,uu60331917,2019-07-22T15:23:56.090Z,"15km SE of West Yellowstone, Montana",earthquake,0.48,1.06,0.252,6,reviewed,uu,uu
2019-07-20T04:41:35.440Z,44.776,-111.0641667,7.56,0.23,md,8,160,0.03627,0.16,uu,uu60331887,2019-07-22T15:19:15.890Z,"13km NNE of West Yellowstone, Montana",earthquake,0.66,1.11,0.208,4,reviewed,uu,uu
2019-07-19T23:07:03.120Z,44.576,-110.764,7.62,1.9,md,11,103,0.07411,0.12,uu,uu60331862,2019-07-22T15:15:06.990Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.44,1.79,0.629,5,reviewed,uu,uu
2019-07-19T19:54:33.190Z,44.5818333,-110.7663333,8.45,2.13,md,5,127,0.06947,0.18,uu,uu60018639,2019-07-19T22:00:08.360Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.82,2.24,0.293,4,reviewed,uu,uu
2019-07-19T19:54:26.450Z,44.5813333,-110.762,8.62,1.28,md,5,129,0.07237,0.13,uu,uu60331847,2019-07-19T21:59:34.740Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.7,2.01,0.401,4,reviewed,uu,uu
2019-07-19T19:44:48.630Z,44.5751667,-110.7551667,7.5,1.52,md,5,137,0.07979,0.08,uu,uu60018644,2019-07-19T21:59:01.160Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.64,2.11,0.495,3,reviewed,uu,uu
2019-07-19T19:44:30.930Z,44.5773333,-110.7615,8.72,0.57,md,5,132,0.07482,0.09,uu,uu60331837,2019-07-19T21:57:56.770Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.71,2.03,0.133,3,reviewed,uu,uu
2019-07-19T19:41:33.140Z,44.5823333,-110.7703333,8.09,0.9,md,5,125,0.0668,0.11,uu,uu60018634,2019-07-19T20:27:25.070Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.64,1.49,0.374,4,reviewed,uu,uu
2019-07-19T19:40:53.610Z,44.573,-110.7491667,5.74,0.34,md,5,142,0.08235,0.07,uu,uu60331832,2019-07-19T20:25:49.930Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.99,3.59,0.242,4,reviewed,uu,uu
2019-07-19T19:31:52.600Z,44.571,-110.7536667,6.58,1.39,md,6,99,0.08303,0.12,uu,uu60331827,2019-07-19T20:21:40.450Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.51,2.35,0.533,6,reviewed,uu,uu
2019-07-19T19:16:04.910Z,44.573,-110.7426667,2.8,0.4,md,5,144,0.0781,0.12,uu,uu60018629,2019-07-19T20:16:26.720Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.6,7.66,0.421,4,reviewed,uu,uu
2019-07-19T19:15:39.700Z,44.5765,-110.7578333,8.32,0.87,md,5,135,0.07747,0.12,uu,uu60018624,2019-07-19T20:11:15.820Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.67,1.98,0.236,5,reviewed,uu,uu
2019-07-19T19:14:57.830Z,44.5751667,-110.7543333,7.27,0.97,md,5,137,0.08029,0.12,uu,uu60018619,2019-07-19T20:08:38.930Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.59,2.3,0.321,5,reviewed,uu,uu
2019-07-19T19:14:14.010Z,44.5793333,-110.7538333,6.99,0.84,md,5,134,0.0784,0.12,uu,uu60331822,2019-07-19T20:05:31.990Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.64,2.16,0.244,5,reviewed,uu,uu
2019-07-19T17:57:29.380Z,44.7518333,-110.919,6.07,0.63,md,8,118,0.06093,0.11,uu,uu60018659,2019-07-22T17:05:24.190Z,"17km NE of West Yellowstone, Montana",earthquake,0.3,0.94,0.29,4,reviewed,uu,uu
2019-07-19T17:55:44.710Z,44.5781667,-110.7536667,7.08,0.81,md,5,135,0.0791,0.12,uu,uu60331812,2019-07-22T20:00:17.000Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.69,2.32,0.683,4,reviewed,uu,uu
2019-07-19T17:46:05.140Z,44.5746667,-110.7545,7.5,0.54,md,5,138,0.08047,0.1,uu,uu60331807,2019-07-19T18:08:46.110Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.72,2.5,0.071,2,reviewed,uu,uu
2019-07-19T15:57:12.440Z,44.5746667,-110.7551667,8.3,0.84,md,6,137,0.08007,0.11,uu,uu60331792,2019-07-19T21:44:02.170Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.62,1.46,0.251,4,reviewed,uu,uu
2019-07-19T15:55:17.650Z,44.5841667,-110.7783333,8.79,0.85,md,6,107,0.06104,0.15,uu,uu60331787,2019-07-19T21:42:27.060Z,"14km NNE of Old Faithful Geyser, Wyoming",earthquake,0.85,2.57,0.228,4,reviewed,uu,uu
2019-07-19T15:02:56.820Z,44.782,-110.8036667,7.13,1.57,ml,12,183,0.03395,0.17,uu,uu60331752,2019-07-19T16:43:26.140Z,"27km ENE of West Yellowstone, Montana",earthquake,0.61,0.85,0.162,2,reviewed,uu,uu
2019-07-16T12:56:18.370Z,44.7483333,-111.0173333,7.8,0.54,md,13,83,0.01358,0.14,uu,uu60331422,2019-07-16T13:26:45.380Z,"11km NE of West Yellowstone, Montana",earthquake,0.46,0.75,0.099,7,reviewed,uu,uu
2019-07-15T22:37:10.960Z,44.7866667,-110.8903333,5.7,0.81,md,6,152,0.02841,0.1,uu,uu60018609,2019-07-16T21:47:46.530Z,"21km NE of West Yellowstone, Montana",earthquake,0.44,0.75,0.055,4,reviewed,uu,uu
2019-07-15T07:54:56.110Z,44.8003333,-110.9036667,9.58,2.42,ml,22,116,0.03971,0.2,uu,uu60331297,2019-07-15T15:26:20.810Z,"22km NE of West Yellowstone, Montana",earthquake,0.48,0.82,0.243,3,reviewed,uu,uu
2019-07-15T07:49:21.810Z,44.8128333,-110.8943333,9.43,1.92,ml,18,50,0.03968,0.15,uu,uu60331292,2019-07-15T15:28:57.120Z,"23km NE of West Yellowstone, Montana",earthquake,0.31,0.66,0.153,3,reviewed,uu,uu
2019-07-13T20:17:13.640Z,44.5935,-110.3221667,7.29,1.49,md,7,95,0.08942,0.15,uu,uu60331217,2019-07-15T20:37:23.510Z,"42km ENE of Old Faithful Geyser, Wyoming",earthquake,0.64,3.54,0.184,4,reviewed,uu,uu
2019-07-09T18:57:56.540Z,44.809,-110.9026667,7.1,0.5,md,10,130,0.0425,0.19,uu,uu60330662,2019-07-09T20:48:47.610Z,"22km NE of West Yellowstone, Montana",earthquake,0.63,0.84,0.062,4,reviewed,uu,uu
2019-07-09T06:40:57.900Z,44.7831667,-110.8231667,4.82,1.55,ml,18,101,0.02014,0.2,uu,uu60330577,2019-07-09T14:48:17.500Z,"26km ENE of West Yellowstone, Montana",earthquake,0.39,0.58,0.072,2,reviewed,uu,uu
2019-07-08T07:23:47.730Z,44.6583333,-111.0813333,5.19,0.93,md,14,72,0.05431,0.18,uu,uu60330457,2019-07-08T14:49:02.010Z,"1km ESE of West Yellowstone, Montana",earthquake,0.43,1.33,0.308,11,reviewed,uu,uu
2019-07-07T16:32:20.970Z,44.6413333,-110.6738333,4.32,0.35,md,7,112,0.04214,0.18,uu,uu60330327,2019-07-09T20:31:05.700Z,"23km NNE of Old Faithful Geyser, Wyoming",earthquake,0.53,1,0.232,4,reviewed,uu,uu
2019-07-07T05:09:52.640Z,44.5951667,-110.3253333,4.83,2.13,ml,14,93,0.06469,0.13,uu,uu60330217,2019-07-08T20:58:53.370Z,"42km ENE of Old Faithful Geyser, Wyoming",earthquake,0.32,0.54,0.13,2,reviewed,uu,uu
2019-07-07T01:27:54.540Z,44.6451667,-110.677,5.67,2.14,ml,13,63,0.04659,0.18,uu,uu60330182,2019-07-08T20:54:41.500Z,"23km NNE of Old Faithful Geyser, Wyoming",earthquake,0.45,1.16,0.112,2,reviewed,uu,uu
2019-07-07T01:26:59.980Z,44.654,-110.6781667,6.48,0.75,md,7,102,0.05471,0.09,uu,uu60018579,2019-07-09T20:24:23.220Z,"24km NNE of Old Faithful Geyser, Wyoming",earthquake,0.3,0.84,0.257,4,reviewed,uu,uu
2019-07-07T01:26:50.450Z,44.68,-110.7303333,2.04,0.02,md,3,187,0.04942,0.06,uu,uu60018574,2019-07-09T20:20:13.170Z,"25km NNE of Old Faithful Geyser, Wyoming",earthquake,5.18,7.25,0.575,3,reviewed,uu,uu
2019-07-07T01:26:31.100Z,44.6683333,-110.7153333,3.01,0.69,md,6,213,0.05164,0.09,uu,uu60330172,2019-07-09T20:17:36.140Z,"24km NNE of Old Faithful Geyser, Wyoming",earthquake,0.59,3.75,0.332,5,reviewed,uu,uu
2019-07-06T19:40:01.130Z,44.383,-110.4416667,2.42,0.52,md,6,191,0.07353,0.08,uu,uu60330087,2019-07-08T20:52:01.930Z,"32km ESE of Old Faithful Geyser, Wyoming",earthquake,0.53,6.76,0.386,3,reviewed,uu,uu
2019-07-06T07:47:45.770Z,44.5496667,-110.3658333,1.74,1.73,ml,11,66,0.02759,0.11,uu,uu60329812,2019-07-08T22:28:49.400Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.38,0.2,0.074,2,reviewed,uu,uu
2019-07-06T07:42:36.780Z,44.5531667,-110.3645,1.76,1.26,md,6,195,0.02737,0.06,uu,uu60329807,2019-07-08T22:25:41.900Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,1.9,0.67,0.338,3,reviewed,uu,uu
2019-07-06T06:26:04.340Z,44.7425,-110.9395,7.85,0.87,md,9,124,0.05039,0.09,uu,uu60329747,2019-07-08T22:18:53.320Z,"15km NE of West Yellowstone, Montana",earthquake,0.46,0.81,0.452,7,reviewed,uu,uu
2019-07-06T06:08:52.750Z,44.653,-110.6946667,3.99,0.23,md,4,132,0.0602,0.03,uu,uu60018584,2019-07-10T20:50:39.940Z,"23km NNE of Old Faithful Geyser, Wyoming",earthquake,0.64,0.85,0.136,3,reviewed,uu,uu
2019-07-06T06:08:42.390Z,44.6465,-110.6803333,4.67,0.79,md,6,147,0.04898,0.08,uu,uu60329727,2019-07-10T20:47:01.710Z,"23km NNE of Old Faithful Geyser, Wyoming",earthquake,0.55,0.72,0.232,4,reviewed,uu,uu
2019-07-06T05:51:24.450Z,44.6871667,-110.0195,9.35,1.85,md,9,155,0.1108,0.12,uu,uu60329712,2019-07-09T14:45:41.000Z,"69km ENE of Old Faithful Geyser, Wyoming",earthquake,0.56,0.76,0.302,7,reviewed,uu,uu
2019-07-04T11:17:50.010Z,44.7865,-111.0525,10.96,0.83,md,13,98,0.03965,0.14,uu,uu60329172,2019-07-08T19:56:16.160Z,"14km NNE of West Yellowstone, Montana",earthquake,0.5,0.75,0.362,9,reviewed,uu,uu
2019-07-04T10:18:27.990Z,44.658,-110.6808333,4.96,1.32,ml,5,151,0.05751,0.14,uu,uu60329167,2019-07-05T18:37:28.570Z,"24km NNE of Old Faithful Geyser, Wyoming",earthquake,1.34,1.71,0.515,2,reviewed,uu,uu
2019-07-04T03:16:47.790Z,44.6436667,-110.6665,2.15,1.27,ml,5,163,0.0418,0.06,uu,uu60329147,2019-07-05T19:02:13.360Z,"24km NNE of Old Faithful Geyser, Wyoming",earthquake,0.4,31.61,0.591,2,reviewed,uu,uu
2019-07-03T16:07:14.350Z,44.717,-111.0725,7.83,0.27,md,6,141,0.06346,0.17,uu,uu60018539,2019-07-03T22:15:57.090Z,"6km NNE of West Yellowstone, Montana",earthquake,0.7,1.82,0.275,5,reviewed,uu,uu
2019-07-03T16:06:17.320Z,44.7215,-111.0678333,9.6,0.36,md,7,99,0.05799,0.17,uu,uu60329092,2019-07-03T22:13:20.380Z,"7km NNE of West Yellowstone, Montana",earthquake,0.88,1.3,0.296,5,reviewed,uu,uu
2019-07-03T16:00:57.320Z,44.7323333,-111.0643333,10.18,0.41,md,7,120,0.04947,0.19,uu,uu60329087,2019-07-03T22:12:46.650Z,"8km NNE of West Yellowstone, Montana",earthquake,0.72,1.56,0.146,7,reviewed,uu,uu
2019-07-03T15:58:07.390Z,44.6473333,-110.6463333,5.58,1.76,ml,9,121,0.04206,0.24,uu,uu60329082,2019-07-09T17:46:40.010Z,"25km NE of Old Faithful Geyser, Wyoming",earthquake,0.94,1.61,0.382,4,reviewed,uu,uu
2019-07-03T15:56:53.410Z,44.6536667,-110.6803333,2.09,1.19,md,5,106,0.05514,0.23,uu,uu60018569,2019-07-09T17:39:26.000Z,"24km NNE of Old Faithful Geyser, Wyoming",earthquake,0.51,14.37,0.397,3,reviewed,uu,uu
2019-07-03T15:56:20.010Z,44.6348333,-110.667,2.11,1.03,md,4,156,0.03406,0.12,uu,uu60018564,2019-07-09T17:37:20.070Z,"23km NNE of Old Faithful Geyser, Wyoming",earthquake,0.66,8.94,0.702,3,reviewed,uu,uu
2019-07-03T15:56:09.890Z,44.6395,-110.6728333,5.03,1.44,md,8,91,0.0402,0.19,uu,uu60329077,2019-07-09T17:35:14.270Z,"23km NNE of Old Faithful Geyser, Wyoming",earthquake,0.48,1.38,0.485,4,reviewed,uu,uu
2019-07-03T15:35:33.780Z,44.6593333,-110.6831667,5,2.27,md,7,118,0.05357,0.15,uu,uu60018544,2019-07-08T19:54:10.030Z,"24km NNE of Old Faithful Geyser, Wyoming",earthquake,0.46,1.26,0.548,3,reviewed,uu,uu
2019-07-03T15:34:55.100Z,44.6448333,-110.6738333,4.96,1.97,ml,10,108,0.04516,0.13,uu,uu60329072,2019-07-08T19:53:36.430Z,"23km NNE of Old Faithful Geyser, Wyoming",earthquake,0.38,0.43,0.399,4,reviewed,uu,uu
2019-07-02T19:40:14.560Z,44.6548333,-110.7185,2.42,0.05,md,4,193,0.0646,0.13,uu,uu60018549,2019-07-08T19:49:57.940Z,"23km NNE of Old Faithful Geyser, Wyoming",earthquake,0.83,31.61,0.286,3,reviewed,uu,uu
2019-07-02T19:39:50.010Z,44.6541667,-110.673,7.58,1.64,ml,12,106,0.05327,0.19,uu,uu60329027,2019-07-08T19:49:24.460Z,"24km NNE of Old Faithful Geyser, Wyoming",earthquake,0.76,0.99,0.396,4,reviewed,uu,uu
2019-07-02T06:57:04.110Z,44.6398333,-110.4191667,4.54,1.37,ml,14,116,0.08062,0.14,uu,uu60329012,2019-07-02T16:43:45.880Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.38,0.74,0.15,2,reviewed,uu,uu
2019-06-30T07:22:26.640Z,44.5345,-110.4698333,8.74,0.63,md,9,107,0.1291,0.11,uu,uu60328822,2019-07-01T14:30:34.780Z,"29km ENE of Old Faithful Geyser, Wyoming",earthquake,0.49,2.64,0.274,6,reviewed,uu,uu
2019-06-29T16:05:14.300Z,44.2261667,-110.7661667,5.76,1.27,md,8,105,0.2171,0.19,uu,uu60328792,2019-07-01T14:36:46.500Z,"26km S of Old Faithful Geyser, Wyoming",earthquake,0.76,3.73,0.478,6,reviewed,uu,uu
2019-06-28T12:57:22.320Z,44.5885,-110.3886667,4.33,0.81,md,10,122,0.02975,0.12,uu,uu60328727,2019-06-28T16:14:55.130Z,"37km ENE of Old Faithful Geyser, Wyoming",earthquake,0.53,0.38,0.404,5,reviewed,uu,uu
2019-06-27T14:40:55.850Z,44.8143333,-111.0821667,11.13,0.67,md,11,160,0.0251,0.1,uu,uu60328662,2019-06-27T15:13:21.010Z,"17km N of West Yellowstone, Montana",earthquake,0.77,0.83,0.161,5,reviewed,uu,uu
2019-06-27T08:55:31.900Z,44.6336667,-110.1616667,3.81,1.36,md,7,125,0.02627,0.08,uu,uu60328652,2019-06-27T15:30:50.900Z,"56km ENE of Old Faithful Geyser, Wyoming",earthquake,0.49,0.52,0.263,6,reviewed,uu,uu
2019-06-27T08:33:02.010Z,44.6328333,-110.1815,2.77,1.48,md,4,199,0.01708,0.05,uu,uu60018509,2019-06-28T18:56:33.440Z,"54km ENE of Old Faithful Geyser, Wyoming",earthquake,0.96,0.59,0.357,3,reviewed,uu,uu
2019-06-27T08:32:49.620Z,44.6213333,-110.1585,2.79,0.64,md,4,216,0.03606,0.08,uu,uu60328647,2019-06-28T18:49:50.560Z,"56km ENE of Old Faithful Geyser, Wyoming",earthquake,1.91,1.67,0.415,3,reviewed,uu,uu
2019-06-27T06:22:17.320Z,44.7756667,-110.8215,4.81,1.24,ml,13,96,0.02423,0.16,uu,uu60328637,2019-06-27T15:11:15.400Z,"25km ENE of West Yellowstone, Montana",earthquake,0.37,0.57,0.137,3,reviewed,uu,uu
2019-06-27T04:08:39.130Z,44.357,-110.5641667,3.5,1.1,md,8,170,0.03581,0.13,uu,uu60328627,2019-06-27T21:08:58.400Z,"24km ESE of Old Faithful Geyser, Wyoming",earthquake,0.76,0.86,0.332,5,reviewed,uu,uu
2019-06-27T02:21:12.050Z,44.6248333,-111.0803333,6.85,1.23,ml,13,89,0.02399,0.17,uu,uu60328622,2019-06-27T21:31:04.420Z,"4km SSE of West Yellowstone, Montana",earthquake,0.43,0.97,0.4,3,reviewed,uu,uu
2019-06-26T16:32:23.680Z,44.7895,-111.0865,8.41,0.77,md,12,115,0.01572,0.14,uu,uu60328562,2019-06-27T15:50:55.760Z,"14km N of West Yellowstone, Montana",earthquake,0.54,0.68,0.183,9,reviewed,uu,uu
2019-06-26T15:46:30.210Z,44.7476667,-111.1045,12.58,0.5,md,10,82,0.04852,0.1,uu,uu60328547,2019-06-27T15:50:10.730Z,"9km N of West Yellowstone, Montana",earthquake,0.47,1.26,0.202,8,reviewed,uu,uu
2019-06-26T14:18:18.610Z,44.7775,-110.8213333,4.9,0.76,md,9,96,0.02342,0.21,uu,uu60328537,2019-06-27T15:49:37.290Z,"25km ENE of West Yellowstone, Montana",earthquake,0.74,0.57,0.201,5,reviewed,uu,uu
2019-06-26T14:14:59.650Z,44.7865,-111.0853333,7.82,1.59,ml,14,112,0.01791,0.17,uu,uu60328527,2019-06-27T15:49:03.650Z,"13km N of West Yellowstone, Montana",earthquake,0.48,0.78,0.182,3,reviewed,uu,uu
2019-06-26T09:45:46.820Z,44.5663333,-110.9621667,14.62,0.46,md,11,89,0.09679,0.1,uu,uu60328512,2019-06-26T19:49:48.290Z,"15km SE of West Yellowstone, Montana",earthquake,0.58,1.09,0.103,7,reviewed,uu,uu
2019-06-26T01:14:06.810Z,44.5655,-110.9593333,13.46,1.01,md,12,88,0.09556,0.16,uu,uu60328482,2019-06-27T15:47:25.780Z,"15km SE of West Yellowstone, Montana",earthquake,0.54,1.04,0.08,7,reviewed,uu,uu
